Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
557ef73f-beba-4f46-bdbc-c51b4e39e142	TCGA-14-0783-01B-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-14-0783-01B-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_C12_464102	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-14-0783-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_C12_464102.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	34e0e561186ed58276d3545e1bd2a4e6	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-14-0783-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_C12_464102.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	673431821077f26b431c49b1b153ed03	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-14-0783-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_C12_464102.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	28d5d195287ec4e7a753f945be95d987
116ae2fc-00ce-4bd3-9e63-03095c15fe65	TCGA-06-0155-01B-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-0155-01B-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D01_464120	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-0155-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D01_464120.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	6992a0ff29e636bb17e080ac9f3284af	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-0155-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D01_464120.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	fd82c3cf63e1f2f963dbc99bbde366b9	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-0155-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D01_464120.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	ee8b384b2ebd6abfb12351c3baad2993
7071edfa-aa2c-406c-9793-22fecddc8806	TCGA-16-1055-01B-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-16-1055-01B-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D02_464122	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-16-1055-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D02_464122.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	6c4bacc3526c2d745908b474bad8da2d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-16-1055-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D02_464122.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	184d059277466e4c40c4bf8254b0db33	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-16-1055-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D02_464122.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	d7fdc3c3c950f41f863ce41267a939ee
355556e4-47dd-40fe-b26d-9ffb40101b4f	TCGA-16-1045-01B-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-16-1045-01B-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D03_464124	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-16-1045-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D03_464124.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	1a76d29941df2cbd8282b145eb639c6a	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-16-1045-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D03_464124.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	5e08695a3e60b7e39bda61b35c4ec8bb	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-16-1045-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D03_464124.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	911209fef1075829d95f62293d93be13
810fbc71-3fda-48d2-aa34-6ab6c9039cd0	TCGA-19-0964-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-19-0964-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D04_464126	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-19-0964-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D04_464126.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	86b7f6f51d63618e06f0f9d01c53f1f7	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-19-0964-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D04_464126.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	daa96f4c638bd1cee5d0679696f5c7ca	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-19-0964-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D04_464126.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	17564b8d30570b90d0e00f9019c1c88d
08e227ca-908a-424c-aeed-2f1b88deca33	TCGA-12-1088-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-1088-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D05_464112	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-1088-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D05_464112.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	ced207bd65126d1a3943cf4b7519eef5	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-1088-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D05_464112.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	f3b299a7f980daba2a1f220a591fa75e	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-1088-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D05_464112.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	40949219481abfa747b05f305be92915
81ea9266-b43d-4a39-be40-f5d285da0c20	TCGA-06-1086-01A-02R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-1086-01A-02R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D06_464114	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-1086-01A-02R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D06_464114.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	62683f4a2f1b9c2b7183f7c09831f7e9	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-1086-01A-02R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D06_464114.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	7a437900a94b35b522261fc9e39f8fcc	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-1086-01A-02R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D06_464114.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	026551b9c31d0fb983bffc85bdf8f183
8d23934b-d065-4a6e-8c63-bbbb05ddc618	TCGA-16-1063-01B-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-16-1063-01B-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D07_464116	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-16-1063-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D07_464116.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	d0e85a37f6cc6f79d1af4d0f030a12f4	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-16-1063-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D07_464116.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	2fe257d13fdbeb84731f72133c604c49	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-16-1063-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D07_464116.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	8446623ce4de8b87722a50fbc65b1295
32e319ab-a18d-4565-8a67-7c70de9c2679	TCGA-12-1096-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-1096-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D08_464118	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-1096-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D08_464118.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	c9b67a68b4f0092e620de89ca9a03edb	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-1096-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D08_464118.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	1f82ed9c9920673ad12cfc7635f38b4e	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-1096-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D08_464118.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	542ea6968beb1bb954cf9badf262a22e
6a35a376-10f2-4f06-af30-670e7ec28264	TCGA-12-1094-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-1094-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D09_464020	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-1094-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D09_464020.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	a0c0479c9762f63c7ff9d07aaa123586	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-1094-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D09_464020.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	d530de14e18486767cec41991645c3f7	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-1094-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D09_464020.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	c44b2904c609b69c9a5e903e5c3dd55e
bacab070-937b-4d63-a6ca-6044cf8da9b7	TCGA-12-1092-01B-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-1092-01B-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D10_464022	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-1092-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D10_464022.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	a2452460058824dcf7f3de2385dc1989	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-1092-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D10_464022.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	37c4d04baccd18105e7d9efb39584305	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-1092-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D10_464022.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	dabd97151990262e5d2826a1fffe05d3
c0c283be-f9ca-4591-a7a8-a11a3de51f33	TCGA-26-1438-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-26-1438-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D11_464016	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-26-1438-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D11_464016.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	6066e537ea987fb59a5e00fa5c9cccf7	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-26-1438-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D11_464016.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	20b750798924fa5bcad4610b501e8473	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-26-1438-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D11_464016.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	7af7d58c56139955810a3d21f7518360
8d685d97-3a29-41a9-b330-923e0a574911	TCGA-14-1401-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-14-1401-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D12_464018	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-14-1401-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D12_464018.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	df93074020cc4bc9998cf321a05895cb	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-14-1401-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D12_464018.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	bfee00a9dfbf804f0a744d74e027fe4e	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-14-1401-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_D12_464018.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	db77bf6a37ed05c781b9d091e1767ffe
1064652f-1795-42b4-ac99-8a329e60b893	TCGA-14-1453-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-14-1453-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E01_464028	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-14-1453-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E01_464028.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	0d59d0f7edc2aa70ba9a27e6cc3d8ec7	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-14-1453-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E01_464028.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	5289dc21bee9af056df55a87eb2e2e16	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-14-1453-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E01_464028.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	0963eab09b10a16fbe755a741c2f054f
7f503205-cedb-49da-8115-6c2fb4dd078f	TCGA-14-1451-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-14-1451-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E02_464030	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-14-1451-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E02_464030.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	ac47acb3c478bc9a2b742020ba39ae84	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-14-1451-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E02_464030.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	1cb90a111e60d175e4ec592399a1c84f	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-14-1451-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E02_464030.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	2cff3cd67c58271cf362cad451b6301f
e9c3059c-0226-493b-8df1-69691083e337	TCGA-15-1447-01A-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-15-1447-01A-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E03_464024	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-15-1447-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E03_464024.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	d49a34dceaf73e502cd52e7ba70e14f8	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-15-1447-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E03_464024.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	7d1c57969307f4fc218d54c060d22eeb	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-15-1447-01A-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E03_464024.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	abf231fbfa2383cad680041e1b26ff3e
60873f1c-f472-4008-85c5-3a6b0379eabf	TCGA-19-0960-01A-02R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-19-0960-01A-02R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E04_464026	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-19-0960-01A-02R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E04_464026.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	02488a67dec1cf6db35d2f4044859042	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-19-0960-01A-02R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E04_464026.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	3bca52b195c261705c89033f52aa9868	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-19-0960-01A-02R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E04_464026.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	aed6e6bff292402d7efbfb4ae7636793
df477331-7603-4098-a6bc-dcec26f96a60	TCGA-14-0786-01B-01R-0522-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-14-0786-01B-01R-0522-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E05_464004	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-14-0786-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E05_464004.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.16.1007.0	Expression-Gene	Level 1	yes	353edad230594cab635f77143dea929a	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-14-0786-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E05_464004.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.16.1007.0	Expression-Gene	Level 2	yes	79922437a1ffa758fcbeecb3d54884a8	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-14-0786-01B-01R-0522-01	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_E05_464004.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.16.1007.0	Expression-Gene	Level 3	yes	dc1ac12efaa5978dc5994419c3691064
